CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,display_phone,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,INSPECTION TYPE,Latitude,Longitude,#_of_inspections,count_range,name,price,rating,review_count,transactions,neighborhood,categories_clean,latitude,longitude,address,city,zip_code,state,delivery,pickup,restaurant_reservation,asianfusion,bagels,bakeries,barbers,bars,chinese,comedyclubs,comfortfood,convenience,pizza,poke,seafood,seafoodmarkets,shanghainese,taiwanese,thai,tea,teppanyaki,ramen
50052100,FU WING GARDEN,Manhattan,153,EAST  106 STREET,10029,(212) 987-5329,Chinese,2/13/2020,Violations were cited in the following area(s).,Y,5,A,2/13/2020,Cycle Inspection / Re-inspection,40.7920607,-73.94583163,22,21-30,Fu Wing Chinese Restaurant,$,3,12,[],Morningside Heights,['chinese'],40.792308,-73.945686,153 E 106th St,New York,10029,NY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50071068,FU XING RESTAURANT & BAKERY,Manhattan,273,WEST   38 STREET,10018,(212) 575-6978,Chinese,1/14/2020,Violations were cited in the following area(s).,Y,13,A,1/14/2020,Cycle Inspection / Re-inspection,40.75430802,-73.99066967,30,21-30,Fu Xing,$,4.5,6,['delivery'],Midtown West,['chinese'],40.7547,-73.991055,273 W 38th St,New York,10018,NY,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50071068,FU XING RESTAURANT & BAKERY,Manhattan,273,WEST   38 STREET,10018,(212) 575-6978,Chinese,1/14/2020,Violations were cited in the following area(s).,Y,13,A,1/14/2020,Cycle Inspection / Re-inspection,40.75430802,-73.99066967,30,21-30,New Li Yuan,$,4,68,[],Garment District,"['cantonese', 'cafeteria', 'bakeries']",40.75458939,-73.99125183,273 W 38th St,New York,10018,NY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50005320,FU ZHOU WEI ZONG WEI,Manhattan,88,EAST BROADWAY,10002,(212) 431-3555,Chinese,3/13/2020,Violations were cited in the following area(s).,Y,-1,Z,TBD,Cycle Inspection / Initial Inspection,40.71373788,-73.9940914,41,31+,Fu Zhou Wei Zhong Wei Jia Xiang Feng Wei,$,4,26,[],Chinatown,['chinese'],40.713837,-73.99414,88 E Broadway,New York,10002,NY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50073627,FUJI EAST,Manhattan,455,MAIN STREET,10044,(212) 583-1688,Japanese,5/8/2019,Violations were cited in the following area(s).,Y,13,A,5/8/2019,Cycle Inspection / Initial Inspection,40.75915933,-73.95200577,6,10-Jun,Fuji East,$$,3,127,"['delivery', 'pickup']",Upper East Side,['sushi'],40.75906067,-73.95236828,455 Main St,New York,10044,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50083799,FUJI HIBACHI,Manhattan,321,WEST   42 STREET,10036,(212) 757-1820,Japanese,1/9/2020,Violations were cited in the following area(s).,Y,15,B,1/9/2020,Cycle Inspection / Re-inspection,40.75758251,-73.99061868,19,20-Nov,Fuji Hibachi,N/A,4.5,4,"['delivery', 'pickup']",Garment District,"['seafood', 'bars', 'sushi']",40.757916,-73.990702,321 West 42nd St,New York,10036,NY,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50083799,FUJI HIBACHI,Manhattan,321,WEST   42 STREET,10036,(212) 757-1820,Japanese,1/9/2020,Violations were cited in the following area(s).,Y,15,B,1/9/2020,Cycle Inspection / Re-inspection,40.75758251,-73.99061868,19,20-Nov,Fuji Hibachi,$$,3.5,321,"['delivery', 'pickup']",Midtown West,"['japanese', 'steak', 'seafood']",40.757916,-73.990702,321 W 42nd St,New York,10036,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41704282,FUKUROU,Manhattan,87,MACDOUGAL STREET,10012,(212) 388-0013,Japanese,3/22/2019,Violations were cited in the following area(s).,Y,9,A,3/22/2019,Cycle Inspection / Initial Inspection,40.72895776,-74.00137466,10,10-Jun,Fukurou,$$,4,319,[],Greenwich Village,"['japanese', 'sushi']",40.72905,-74.00143,87 MacDougal St,New York,10012,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50088153,FUMO,Manhattan,2791,BROADWAY,10025,(646) 822-2921,Italian,3/28/2019,Violations were cited in the following area(s).,Y,13,A,3/28/2019,Pre-permit (Operational) / Initial Inspection,40.80258689,-73.96794677,2,5-Feb,Fumo,$$,4,62,"['delivery', 'pickup']",East Harlem,"['italian', 'bars', 'pizza']",40.80284,-73.968119,2791 Broadway,New York,10025,NY,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50047472,FUMO RESTAURANT,Manhattan,1600,AMSTERDAM AVENUE,10031,(646) 692-6675,Italian,2/21/2019,Violations were cited in the following area(s).,Y,12,A,2/21/2019,Cycle Inspection / Initial Inspection,40.82132454,-73.95047579,15,20-Nov,Fumo,$$,4,442,"['pickup', 'delivery']",East Harlem,"['pizza', 'italian', 'bars']",40.821427,-73.950638,1600 Amsterdam Ave,New York,10031,NY,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50072107,UNCLE TONY'S PIZZA,Manhattan,1596,AMSTERDAM AVENUE,10031,(646) 692-6675,Pizza,2/5/2020,Violations were cited in the following area(s).,N,10,A,2/5/2020,Cycle Inspection / Re-inspection,40.82126967,-73.95051196,18,20-Nov,Fumo,$$,4,442,"['pickup', 'delivery']",East Harlem,"['pizza', 'italian', 'bars']",40.821427,-73.950638,1600 Amsterdam Ave,New York,10031,NY,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50037137,FUNNY BBQ,Manhattan,98,BOWERY,10013,(212) 965-0076,Chinese,10/10/2019,Violations were cited in the following area(s).,Y,12,A,10/10/2019,Cycle Inspection / Initial Inspection,40.71765746,-73.99523821,25,21-30,Funny BBQ,$$,3,208,"['pickup', 'delivery']",Little Italy,"['hotpot', 'bbq', 'noodles']",40.71773,-73.99554,98 Bowery,New York,10013,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41677480,FUSION HK BAR-GRILL,Manhattan,688,10 AVENUE,10019,(212) 956-0185,Mexican,1/7/2020,Violations were cited in the following area(s).,Y,13,A,1/7/2020,Cycle Inspection / Initial Inspection,40.76355799,-73.99258885,26,21-30,Fusion HK Bar and Grill,$$,4,128,"['delivery', 'pickup']",Midtown West,"['peruvian', 'bars', 'mexican']",40.76347,-73.99231,688 10th Ave,New York,10019,NY,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50054941,Fukusuke,Manhattan,304,EAST   49 STREET,10017,(212) 339-0033,Japanese,3/1/2019,Violations were cited in the following area(s).,N,10,A,3/1/2019,Cycle Inspection / Initial Inspection,40.75405706,-73.96856215,10,10-Jun,Nishida Sho-ten NEXT,$$,4,60,"['delivery', 'pickup']",Midtown East,"['bars', 'ramen']",40.75394,-73.96864,304 E 49th St,New York,10017,NY,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50036191,GABRIEL KREUTHER,Manhattan,37,WEST   42 STREET,10036,(212) 257-5826,French,3/5/2019,Violations were cited in the following area(s).,Y,9,A,3/5/2019,Cycle Inspection / Initial Inspection,40.75403528,-73.98219846,6,10-Jun,Gabriel Kreuther,$$$$,4.5,423,[],Midtown West,"['lounges', 'french']",40.754546,-73.982556,41 W 42nd St,New York,10036,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50055698,KREUTHER HANDMADE CHOCOLATES,Manhattan,43,WEST   42 STREET,10036,(212) 257-5826,Other,2/21/2019,Violations were cited in the following area(s).,N,4,A,2/21/2019,Cycle Inspection / Initial Inspection,40.75409294,-73.9823356,4,5-Feb,Gabriel Kreuther,$$$$,4.5,423,[],Midtown West,"['lounges', 'french']",40.754546,-73.982556,41 W 42nd St,New York,10036,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50049070,GALATA MEDITERRANEAN CUISINE,Manhattan,212,EAST   34 STREET,10016,(212) 683-9206,Turkish,10/16/2019,Violations were cited in the following area(s).,N,12,A,10/16/2019,Cycle Inspection / Re-inspection,40.74549553,-73.9776138,22,21-30,Galata Mediterranean Cuisine,$$,4.5,351,"['delivery', 'pickup']",Midtown West,"['turkish', 'mediterranean', 'halal']",40.74531,-73.97753,212 E 34th St,New York,10016,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41674131,GALLI RESTAURANT,Manhattan,45,MERCER STREET,10013,(212) 966-9288,Italian,3/2/2020,Violations were cited in the following area(s).,N,21,Z,3/2/2020,Cycle Inspection / Re-inspection,40.7215661,-74.00118691,23,21-30,Galli,$$,4,932,"['delivery', 'pickup']",Greenwich Village,"['italian', 'cocktailbars', 'wine_bars']",40.72161,-74.00127,45 Mercer St,New York,10013,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50055882,GARDENIA TERRACE,Manhattan,826,10 AVENUE,10019,(212) 334-0489,Mediterranean,3/21/2019,Violations were cited in the following area(s).,Y,13,A,3/21/2019,Cycle Inspection / Initial Inspection,40.76761452,-73.9896353,13,20-Nov,Gardenia Terrace,$$$,4,194,"['pickup', 'delivery']",Midtown West,"['hookah_bars', 'mediterranean', 'halal']",40.7675581,-73.9892952,826 10th Ave,New York,10019,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50089808,GARI Columbus,Manhattan,370,COLUMBUS AVENUE,10024,(212) 362-4816,Japanese,1/8/2020,Violations were cited in the following area(s).,N,4,A,1/8/2020,Cycle Inspection / Initial Inspection,40.78098496,-73.97620081,6,10-Jun,Gari Columbus,$$$$,4,329,"['pickup', 'delivery']",Upper West Side,"['sushi', 'japanese']",40.78112,-73.97632,370 Columbus Ave,New York,10024,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50008279,GARLIC PIZZA BAR,Manhattan,629,2 AVENUE,10016,(646) 559-9500,Pizza/Italian,11/14/2019,Violations were cited in the following area(s).,Y,7,A,11/14/2019,Cycle Inspection / Re-inspection,40.74503128,-73.97570484,26,21-30,Garlic New York Pizza Bar,$,3.5,431,"['delivery', 'pickup']",Midtown East,"['italian', 'pizza']",40.74514,-73.97584,629 2nd Ave,New York,10016,NY,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40920992,GATSBY'S,Manhattan,53,SPRING STREET,10012,(212) 334-4430,American,11/14/2019,Violations were cited in the following area(s).,Y,12,A,11/14/2019,Cycle Inspection / Re-inspection,40.72208757,-73.99659076,39,31+,Gatsby's Bar & Restaurant,$$,2.5,273,['delivery'],Little Italy,"['pubs', 'newamerican']",40.72218728,-73.9966045,53 Spring St,New York,10012,NY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50081412,GAZALA'S,Manhattan,447,AMSTERDAM AVENUE,10024,(212) 787-1800,Mediterranean,1/8/2020,Violations were cited in the following area(s).,Y,10,A,1/8/2020,Cycle Inspection / Re-inspection,40.78471528,-73.97716723,9,10-Jun,Gazala's,N/A,3.5,68,"['delivery', 'pickup']",Harlem,"['mideastern', 'mediterranean']",40.78458,-73.97706,447 Amsterdam Ave,New York,10024,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41620087,GAZALA'S PLACE,Manhattan,709,9 AVENUE,10019,(212) 245-0709,Mediterranean,1/23/2020,Violations were cited in the following area(s).,Y,17,Z,TBD,Cycle Inspection / Initial Inspection,40.76252025,-73.98966498,21,21-30,Gazala Place,$$,3.5,374,"['delivery', 'pickup']",Midtown West,"['mideastern', 'mediterranean']",40.76265,-73.98978,709 9th Ave,New York,10019,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50044736,GEBHARD'S BEER CULTURE,Manhattan,228,WEST   72 STREET,10023,(917) 639-3420,American,3/14/2020,Violations were cited in the following area(s).,Y,35,Z,TBD,Cycle Inspection / Initial Inspection,40.77913345,-73.98290666,29,21-30,Gebhard's Beer Culture,$$,4,132,"['pickup', 'delivery']",Harlem,"['beerbar', 'tradamerican']",40.778946,-73.983219,228 W 72nd St,New York,10023,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50081544,GEISHA ASIAN CUISINE & LOUNGE,Manhattan,3470,BROADWAY,10031,(212) 862-7800,Asian,11/13/2019,Violations were cited in the following area(s).,Y,13,A,11/13/2019,Cycle Inspection / Re-inspection,40.82423189,-73.95203814,26,21-30,Geisha Sushi,$$,4,382,"['delivery', 'pickup']",East Harlem,"['japanese', 'sushi']",40.8241613,-73.9519775,3468 Broadway,New York,10031,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41688043,GELSO & GRAND,Manhattan,161,MULBERRY STREET,10013,(212) 226-1600,Italian,12/19/2019,Violations were cited in the following area(s).,N,2,A,12/19/2019,Cycle Inspection / Re-inspection,40.71966395,-73.99717531,21,21-30,Gelso & Grand,$$,4.5,928,"['pickup', 'delivery']",Greenwich Village,"['italian', 'pastashops', 'pizza']",40.71940895,-73.99737779,186 Grand St,New York,10013,NY,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40606772,GEMINI DINER,Manhattan,641,2 AVENUE,10016,(212) 532-2143,American,5/8/2019,Violations were cited in the following area(s).,N,10,A,5/8/2019,Cycle Inspection / Initial Inspection,40.74534139,-73.97547737,21,21-30,Gemini,$$,3.5,220,"['delivery', 'pickup']",Gramercy,"['diners', 'sandwiches', 'tradamerican']",40.7453991,-73.9756442,641 2nd Ave,New York,10016,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40996589,GENA'S GRILL,Manhattan,210,1 AVENUE,10009,(212) 473-3700,Latin,1/7/2020,Violations were cited in the following area(s).,N,9,A,1/7/2020,Cycle Inspection / Re-inspection,40.7303948,-73.98324033,37,31+,Gena's Grill,$,4,187,"['delivery', 'pickup']",Greenwich Village,"['dominican', 'puertorican']",40.730327,-73.982955,210 1st Ave,New York,10009,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40375699,GENE'S RESTURANT,Manhattan,73,WEST   11 STREET,10011,(212) 675-2048,Italian,6/4/2019,Violations were cited in the following area(s).,Y,12,A,6/4/2019,Cycle Inspection / Initial Inspection,40.73493583,-73.99718548,8,10-Jun,Gene's Restaurant,$$$,4,85,[],Greenwich Village,"['italian', 'french']",40.73540878,-73.99772644,73 W 11th St,New York,10011,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41176172,GENNARO RESTAURANT,Manhattan,665,AMSTERDAM AVENUE,10025,(212) 665-5348,Italian,9/3/2019,Violations were cited in the following area(s).,Y,12,A,9/3/2019,Cycle Inspection / Re-inspection,40.79172699,-73.9720474,17,20-Nov,Gennaro,$$,3.5,385,[],East Harlem,"['italian', 'wine_bars', 'mediterranean']",40.79178,-73.9718,665 Amsterdam Ave,New York,10025,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40738920,GEORGE KEELEY,Manhattan,485,AMSTERDAM AVENUE,10024,(212) 873-0251,American,3/11/2020,Violations were cited in the following area(s).,Y,10,A,3/11/2020,Cycle Inspection / Initial Inspection,40.7859173,-73.97628932,6,10-Jun,George Keeley,$$,4,322,"['delivery', 'pickup']",Upper West Side,"['tradamerican', 'sportsbars', 'beerbar']",40.785837,-73.975986,485 Amsterdam Ave,New York,10024,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50056632,GFC CAFE 2,Manhattan,413,EAST   69 STREET,10021,(212) 746-6100,Café/Coffee/Tea,6/27/2019,Violations were cited in the following area(s).,Y,7,A,6/27/2019,Cycle Inspection / Initial Inspection,40.76564438,-73.95687461,10,10-Jun,GFC Cafe,$,5,2,[],Upper East Side,['cafeteria'],40.76485689,-73.95497984,521 E 68th St,New York,10065,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40703670,GHANDI CAFE,Manhattan,283,BLEECKER STREET,10014,(212) 645-1456,Indian,6/5/2019,Violations were cited in the following area(s).,Y,13,A,6/5/2019,Cycle Inspection / Initial Inspection,40.73187815,-74.00336283,9,10-Jun,Ghandi Cafe,$$,4,396,"['delivery', 'pickup']",SoHo,"['indpak', 'desserts', 'beer_and_wine']",40.73194,-74.0033,283 Bleecker St,New York,10014,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41302113,GIANO,Manhattan,126,EAST    7 STREET,10009,(212) 673-7200,Italian,5/14/2019,Violations were cited in the following area(s).,Y,7,A,5/14/2019,Cycle Inspection / Initial Inspection,40.72624208,-73.98402429,12,20-Nov,Giano Restaurant,$$,4.5,593,"['delivery', 'pickup']",Greenwich Village,['italian'],40.72622566,-73.9840574,126 E 7th St,New York,10009,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41124515,GIARDINO D'ORO,Manhattan,5,GOLD STREET,10038,(212) 514-6400,Italian,2/7/2019,Violations were cited in the following area(s).,N,13,A,2/7/2019,Cycle Inspection / Initial Inspection,40.7074166,-74.00720651,16,20-Nov,Giardino D'oro,$$$,4,98,"['pickup', 'delivery']",Financial District,"['italian', 'seafood', 'steak']",40.70758,-74.00715,5 Gold St,New York,10038,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40699907,GIGINO AT WAGNER PARK,Manhattan,20,BATTERY PLACE,10004,(212) 528-2228,Italian,10/2/2019,Violations were cited in the following area(s).,N,13,A,10/2/2019,Cycle Inspection / Initial Inspection,40.7049452,-74.01746738,39,31+,Gigino At Wagner Park,$$$,3.5,281,"['delivery', 'pickup']",Chinatown,"['italian', 'seafood']",40.70520554,-74.01848926,20 Battery Pl,New York,10004,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40399174,GIGINO TRATTORIA,Manhattan,323,GREENWICH STREET,10013,(212) 431-1112,Italian,2/25/2019,Violations were cited in the following area(s).,Y,12,A,2/25/2019,Cycle Inspection / Initial Inspection,40.71737984,-74.01070316,7,10-Jun,Gigino Trattoria,$$,3.5,257,"['pickup', 'delivery']",SoHo,"['italian', 'pizza']",40.71726,-74.01055,323 Greenwich St,New York,10013,NY,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41640757,GINA LA FORNARINA,Manhattan,26,EAST   91 STREET,10128,(212) 828-6800,Italian,3/26/2019,Violations were cited in the following area(s).,Y,8,A,3/26/2019,Cycle Inspection / Initial Inspection,40.78426762,-73.95706833,14,20-Nov,Gina La Fornarina,$$,3.5,92,"['pickup', 'delivery']",Upper East Side,['italian'],40.78394318,-73.95684814,26 E 91st St,New York,10128,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50067401,GINGER & LEMONGRASS LES,Manhattan,153,RIVINGTON STREET,10002,(646) 876-1237,Vietnamese/Cambodian/Malaysia,5/18/2019,No violations were recorded at the time of this inspection.,Not Applicable,0,A,TBD,Inter-Agency Task Force / Initial Inspection,40.71921843,-73.98556999,32,31+,Ginger and Lemongrass,$$,4,371,"['delivery', 'pickup']",Greenwich Village,"['vietnamese', 'thai', 'asianfusion']",40.71912,-73.98567,153 Rivington St,New York,10002,NY,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50057901,GINGER ROOT,Manhattan,1164,1 AVENUE,10065,(212) 751-3316,Chinese,2/24/2020,Violations were cited in the following area(s).,Y,9,A,2/24/2020,Cycle Inspection / Re-inspection,40.76257954,-73.95978976,31,31+,Ginger Root Vegan,$$,4,124,"['delivery', 'pickup']",East Harlem,"['panasian', 'vegetarian']",40.7624721,-73.95959776,1164 1st Ave,New York,10065,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40395122,GINO'S PIZZERIA RESTAURANT,Manhattan,345,EAST   83 STREET,10028,(212) 717-5336,Pizza,2/11/2020,Violations were cited in the following area(s).,Y,42,Z,TBD,Cycle Inspection / Initial Inspection,40.77546321,-73.95206257,16,20-Nov,Gino's Pizza,$$,3.5,175,"['delivery', 'pickup']",Upper East Side,['pizza'],40.77535,-73.95121,345 E 83rd St,New York,10028,NY,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40741900,GIORGIO'S OF GRAMERCY,Manhattan,27,EAST   21 STREET,10010,(212) 477-0007,Italian,9/26/2019,Violations were cited in the following area(s).,N,5,A,9/26/2019,Cycle Inspection / Initial Inspection,40.73963163,-73.9890226,5,5-Feb,Giorgio's of Gramercy,$$$,4,737,"['delivery', 'pickup']",Gramercy,"['italian', 'newamerican']",40.73942099,-73.98854256,27 E 21st St,New York,10010,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40535297,GIOVANNI 25,Manhattan,25,EAST   83 STREET,10028,(212) 988-7300,Italian,3/14/2020,Violations were cited in the following area(s).,Y,12,A,3/14/2020,Cycle Inspection / Initial Inspection,40.77912801,-73.96075103,6,10-Jun,Giovanni Venti Cinque,$$,3.5,76,[],Upper East Side,['italian'],40.77914575,-73.96023936,25 E 83rd St,New York,10028,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50065324,GIOVANNI'S ITALIAN PIZZERIA,Manhattan,1011,COLUMBUS AVENUE,10025,(212) 663-7000,Pizza/Italian,2/12/2020,Establishment re-opened by DOHMH,N,2,Z,2/12/2020,Cycle Inspection / Reopening Inspection,40.80155004,-73.96121454,21,21-30,Giovanni's Pizza,$,3,95,"['pickup', 'delivery']",Morningside Heights,"['pizza', 'italian']",40.80131628,-73.96128327,1011 Columbus Ave,New York,10025,NY,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50065324,GIOVANNI'S ITALIAN PIZZERIA,Manhattan,1011,COLUMBUS AVENUE,10025,(212) 663-7000,Pizza/Italian,2/12/2020,Establishment re-opened by DOHMH,N,2,Z,2/12/2020,Cycle Inspection / Reopening Inspection,40.80155004,-73.96121454,21,21-30,Italian Eatery,N/A,2,1,[],Morningside Heights,['italian'],40.80131628,-73.96128327,1011 Columbus Ave,New York,10025,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50078464,GLAZE,Manhattan,643,LEXINGTON AVENUE,10022,(212) 935-3400,Japanese,1/28/2020,Violations were cited in the following area(s).,Y,22,Z,TBD,Cycle Inspection / Initial Inspection,40.75922866,-73.9703501,16,20-Nov,Glaze Teriyaki,$$,3.5,310,"['pickup', 'delivery']",Midtown East,['japanese'],40.7591909,-73.9704258,643 Lexington Ave,New York,10022,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41673993,GLAZE TERIYAKI GRILL,Manhattan,139,4 AVENUE,10003,(212) 420-9400,Japanese,11/14/2019,Violations were cited in the following area(s).,Y,7,A,11/14/2019,Cycle Inspection / Re-inspection,40.73371949,-73.98986431,23,21-30,Glaze Teriyaki,$,3.5,279,"['delivery', 'pickup']",Greenwich Village,['japanese'],40.7337264,-73.9897411,139 4th Ave,New York,10003,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50098784,GLUR,Manhattan,144,WEST   19 STREET,10011,(212) 738-9898,Thai,10/8/2019,Violations were cited in the following area(s).,N,12,A,10/8/2019,Pre-permit (Operational) / Initial Inspection,40.74098525,-73.99591858,3,5-Feb,GLUR Thai,$$,4.5,94,"['pickup', 'delivery']",Midtown West,"['thai', 'vegan']",40.74121,-73.99665,144 W 19th St,New York,10011,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41563445,GMT TAVERN,Manhattan,142,BLEECKER STREET,10012,(646) 863-3776,American,11/18/2019,Violations were cited in the following area(s).,Y,12,A,11/18/2019,Cycle Inspection / Re-inspection,40.72810688,-73.99906914,32,31+,GMT Tavern,$$,3.5,215,[],SoHo,"['bars', 'british', 'tradamerican']",40.7280326,-73.99910455,142 Bleecker St,New York,10012,NY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40763881,GNOCCO,Manhattan,337,EAST   10 STREET,10009,(212) 677-1913,Italian,5/16/2019,Violations were cited in the following area(s).,Y,13,A,5/16/2019,Cycle Inspection / Initial Inspection,40.72711712,-73.98049913,41,31+,Gnocco,$$,4,460,"['delivery', 'pickup']",Greenwich Village,"['italian', 'pizza', 'bars']",40.72713,-73.9802799,337 E 10th St,New York,10009,NY,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50051018,GO GO CURRY,Manhattan,273,WEST   38 STREET,10018,(212) 730-5555,Japanese,3/11/2020,Violations were cited in the following area(s).,N,13,A,3/11/2020,Cycle Inspection / Re-inspection,40.75430802,-73.99066967,23,21-30,Go! Go! Curry!,$$,4,1000,"['delivery', 'pickup']",Midtown West,['japacurry'],40.75463,-73.99115,273 W 38th St,New York,10018,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50051355,GO GO CURRY,Manhattan,567,WEST  125 STREET,10027,(646) 833-7143,Japanese,11/19/2019,Violations were cited in the following area(s).,Y,12,A,11/19/2019,Cycle Inspection / Initial Inspection,40.81526437,-73.95791531,5,5-Feb,Go! Go! Curry!,$,3.5,65,"['delivery', 'pickup']",East Harlem,['japacurry'],40.8156108,-73.957681,567 W 125th St,New York,10027,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50062655,GO GO CURRY,Manhattan,144,WEST   19 STREET,10011,(212) 255-4555,Japanese,9/11/2019,Violations were cited in the following area(s).,N,9,A,9/11/2019,Cycle Inspection / Initial Inspection,40.74098525,-73.99591858,18,20-Nov,Go! Go! Curry!,$$,3.5,107,"['pickup', 'delivery']",Gramercy,['japacurry'],40.74121,-73.99665,144 W 19th St,New York,10011,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
